home_avg_pts_for,home_avg_pts_against,home_last5_wins,home_home_wins_pct,home_away_wins_pct,home_avg_margin,away_avg_pts_for,away_avg_pts_against,away_last5_wins,away_home_wins_pct,away_away_wins_pct,away_avg_margin,home_court_flag,implied_total,efficiency_diff,target_total,target_margin,game_id,date,season,home_team_id,away_team_id
74.3,77.5,1,0.7692307692307693,0.3076923076923077,-3.2,68.7,74.0,3,0.5555555555555556,0.375,-5.3,1,143.0,2.0999999999999943,153,-27,401829240,2026-02-13,2026,2539,204
67.1,62.5,4,0.6666666666666666,0.6153846153846154,4.6,74.7,68.6,5,0.6923076923076923,0.5,6.1,1,141.8,-1.5000000000000142,130,18,401806484,2026-02-13,2026,2565,2546
69.0,73.0,2,0.8333333333333334,0.21428571428571427,-4.0,69.6,66.6,4,0.8333333333333334,0.5833333333333334,3.0,1,138.6,-7.0,162,-6,401808668,2026-02-13,2026,2572,6
67.1,67.0,2,0.75,0.3076923076923077,0.1,76.9,73.6,4,0.7692307692307693,0.4166666666666667,3.3,1,144.0,-3.200000000000017,126,12,401812064,2026-02-13,2026,119,2619
63.7,69.0,1,0.125,0.16666666666666666,-5.3,81.5,74.6,4,0.8181818181818182,0.5384615384615384,6.9,1,145.2,-12.200000000000003,144,-2,401806485,2026-02-13,2026,88,2634
69.7,72.4,1,0.6428571428571429,0.6363636363636364,-2.7,77.8,75.6,4,0.7857142857142857,0.4,2.2,1,147.5,-4.900000000000006,119,17,401809098,2026-02-13,2026,28,302
72.2,77.1,1,0.5,0.2,-4.9,78.8,71.7,4,0.8461538461538461,0.45454545454545453,7.1,1,151.0,-11.999999999999986,144,-8,401826048,2026-02-13,2026,27,2540
76.1,75.1,3,0.5714285714285714,0.46153846153846156,1.0,67.9,58.3,4,0.9166666666666666,0.6153846153846154,9.6,1,144.0,-8.600000000000009,149,1,401806481,2026-02-13,2026,2815,2630
74.8,74.4,4,0.7272727272727273,0.42857142857142855,0.4,79.9,72.4,3,1.0,0.4,7.5,1,154.7,-7.1000000000000085,158,4,401805194,2026-02-13,2026,3101,3084
78.5,76.0,4,0.7272727272727273,0.5,2.5,81.6,83.3,3,0.8181818181818182,0.0,-1.7,1,160.1,4.200000000000003,174,16,401808535,2026-02-13,2026,2458,16
72.1,71.3,2,0.8571428571428571,0.36363636363636365,0.8,72.2,70.9,3,0.7142857142857143,0.2727272727272727,1.3,1,144.3,-0.5,150,22,401830301,2026-02-13,2026,2287,2674
74.3,75.0,0,0.5833333333333334,0.08333333333333333,-0.7,77.2,75.1,4,0.75,0.23076923076923078,2.1,1,151.5,-2.8000000000000114,168,-4,401823184,2026-02-13,2026,299,2239
71.7,78.3,2,0.6666666666666666,0.23076923076923078,-6.6,84.6,71.4,5,0.9444444444444444,0.625,13.2,1,156.3,-19.799999999999983,165,-25,401823942,2026-02-13,2026,2908,2272
67.9,74.5,0,0.5833333333333334,0.2727272727272727,-6.6,73.3,71.8,2,0.7272727272727273,0.5,1.5,1,141.2,-8.099999999999994,130,4,401805193,2026-02-13,2026,2000,250
82.3,76.2,4,0.8461538461538461,0.8461538461538461,6.1,64.5,64.0,4,0.7857142857142857,0.45454545454545453,0.5,1,146.8,5.599999999999994,177,5,401830213,2026-02-13,2026,2057,2460
80.3,86.3,2,0.36363636363636365,0.35714285714285715,-6.0,76.4,69.4,4,0.6923076923076923,0.6363636363636364,7.0,1,156.7,-13.0,152,6,401809116,2026-02-13,2026,13,300
70.4,82.6,0,0.46153846153846156,0.16666666666666666,-12.2,80.0,71.2,4,0.9333333333333333,0.42857142857142855,8.8,1,150.4,-20.999999999999986,163,-15,401809146,2026-02-13,2026,2934,62
75.8,78.0,2,0.6666666666666666,0.13333333333333333,-2.2,70.2,65.9,5,1.0,0.45454545454545453,4.3,1,146.0,-6.5,149,-17,401805195,2026-02-13,2026,253,2856
61.6,65.3,1,0.6,0.2857142857142857,-3.7,71.2,70.3,3,0.7,0.46153846153846156,0.9,1,132.8,-4.600000000000001,157,-5,401812656,2026-02-13,2026,2441,2115
78.4,76.1,4,0.6875,0.5555555555555556,2.3,74.9,69.9,3,0.8,0.5333333333333333,5.0,1,153.3,-2.6999999999999886,128,-4,401812063,2026-02-13,2026,232,2275
80.1,84.5,0,0.6363636363636364,0.2857142857142857,-4.4,77.2,76.3,2,0.75,0.23076923076923078,0.9,1,157.3,-5.300000000000011,151,17,401823943,2026-02-13,2026,2127,2506
66.5,71.5,3,0.375,0.11764705882352941,-5.0,63.6,64.9,3,0.6,0.2,-1.3,1,130.1,-3.6999999999999957,123,13,401812407,2026-02-13,2026,2130,284
81.1,84.0,4,0.5833333333333334,0.23076923076923078,-2.9,77.6,78.0,3,0.7692307692307693,0.46153846153846156,-0.4,1,158.7,-2.5,153,-17,401817665,2026-02-13,2026,325,2523
69.3,70.3,4,0.5,0.23076923076923078,-1.0,74.5,72.0,3,0.6363636363636364,0.5333333333333333,2.5,1,143.8,-3.5,134,-4,401808667,2026-02-13,2026,309,324
75.6,75.5,1,0.7,0.42857142857142855,0.1,78.2,78.7,2,0.6428571428571429,0.2727272727272727,-0.5,1,153.8,0.5999999999999943,155,-11,401808481,2026-02-13,2026,70,2692
82.7,81.8,3,0.5454545454545454,0.4,0.9,77.7,74.7,1,0.6153846153846154,0.25,3.0,1,160.4,-2.0999999999999943,140,18,401818417,2026-02-13,2026,2172,2571
75.0,78.2,2,0.6923076923076923,0.2,-3.2,66.9,72.5,2,0.35714285714285715,0.2222222222222222,-5.6,1,141.9,2.3999999999999915,134,-2,401804927,2026-02-13,2026,2229,48
77.8,77.2,3,0.6363636363636364,0.4666666666666667,0.6,73.8,75.2,2,0.7692307692307693,0.3333333333333333,-1.4,1,151.6,2.0,135,17,401817661,2026-02-13,2026,2739,2870
70.8,71.1,3,0.75,0.23076923076923078,-0.3,72.4,69.6,1,0.5454545454545454,0.21428571428571427,2.8,1,143.2,-3.1000000000000085,160,2,401808666,2026-02-13,2026,256,2247
64.1,84.1,1,0.25,0.0,-20.0,80.2,71.6,5,0.9230769230769231,0.46153846153846156,8.6,1,144.3,-28.60000000000001,188,-18,401823945,2026-02-13,2026,2241,2737
67.5,67.9,3,0.5,0.38461538461538464,-0.4,67.5,76.7,1,0.2857142857142857,0.18181818181818182,-9.2,1,135.0,8.799999999999997,146,26,401830300,2026-02-13,2026,79,339
66.0,65.1,2,0.6363636363636364,0.14285714285714285,0.9,77.0,78.2,1,0.5,0.07142857142857142,-1.2,1,143.0,2.1000000000000085,125,7,401812327,2026-02-13,2026,161,2598
74.1,73.3,3,0.5,0.1875,0.8,69.5,77.6,0,0.5384615384615384,0.25,-8.1,1,143.6,8.899999999999991,163,13,401808464,2026-02-13,2026,331,304
66.2,62.2,4,0.7692307692307693,0.25,4.0,70.6,69.3,3,0.6363636363636364,0.38461538461538464,1.3,1,136.8,2.700000000000003,166,-20,401812062,2026-02-13,2026,2182,2405
79.3,81.2,1,0.47058823529411764,0.4444444444444444,-1.9,71.7,65.2,3,0.6153846153846154,0.4166666666666667,6.5,1,151.0,-8.400000000000006,150,-10,401830298,2026-02-13,2026,2181,82
81.7,77.5,4,0.75,0.5384615384615384,4.2,79.6,82.0,2,0.5,0.38461538461538464,-2.4,1,161.3,6.6000000000000085,151,-3,401817663,2026-02-13,2026,2750,2174
73.5,68.8,3,0.8461538461538461,0.8181818181818182,4.7,75.1,78.5,1,0.5714285714285714,0.45454545454545453,-3.4,1,148.6,8.100000000000009,119,11,401812060,2026-02-13,2026,350,2210
69.0,70.2,3,0.5714285714285714,0.18181818181818182,-1.2,76.2,67.5,5,0.9230769230769231,0.8181818181818182,8.7,1,145.2,-9.900000000000006,137,-9,401804932,2026-02-14,2026,2638,2335
63.1,66.2,1,0.5454545454545454,0.2857142857142857,-3.1,68.7,61.2,5,0.8888888888888888,0.5625,7.5,1,131.8,-10.600000000000001,107,3,401812375,2026-02-14,2026,2441,112358
85.0,80.2,2,0.8181818181818182,0.2857142857142857,4.8,80.6,76.9,2,0.9230769230769231,0.3076923076923077,3.7,1,165.6,1.1000000000000085,168,6,401807741,2026-02-14,2026,2511,288
73.6,73.8,3,0.7857142857142857,0.36363636363636365,-0.2,75.1,77.0,0,0.5384615384615384,0.08333333333333333,-1.9,1,148.7,1.7000000000000028,125,17,401809134,2026-02-14,2026,302,299
74.6,72.2,1,0.7142857142857143,0.23076923076923078,2.4,71.8,80.2,2,0.6153846153846154,0.23076923076923078,-8.4,1,146.39999999999998,10.799999999999997,157,7,401823949,2026-02-14,2026,2344,2908
70.1,73.1,3,0.5384615384615384,0.15384615384615385,-3.0,83.6,78.2,3,1.0,0.2857142857142857,5.4,1,153.7,-8.399999999999991,124,-16,401809370,2026-02-14,2026,2643,2382
68.6,83.4,0,0.35714285714285715,0.08333333333333333,-14.8,71.1,78.0,2,0.5294117647058824,0.4,-6.9,1,139.7,-7.900000000000006,179,1,401829246,2026-02-14,2026,2492,2351
65.9,69.5,2,0.36363636363636365,0.13333333333333333,-3.6,76.2,69.1,5,0.7,0.4375,7.1,1,142.10000000000002,-10.700000000000003,125,-9,401812157,2026-02-14,2026,311,2885
78.2,82.4,1,0.6875,0.125,-4.2,75.7,76.7,2,0.5625,0.0,-1.0,1,153.9,-3.200000000000003,184,8,401822945,2026-02-14,2026,2752,269
69.7,69.1,2,0.6363636363636364,0.42857142857142855,0.6,73.4,69.7,2,0.5,0.45454545454545453,3.7,1,143.10000000000002,-3.0999999999999943,139,13,401820493,2026-02-14,2026,357,2320
74.4,76.6,0,0.5,0.06666666666666667,-2.2,67.9,63.9,2,0.8181818181818182,0.2,4.0,1,142.3,-6.199999999999996,173,-15,401812397,2026-02-14,2026,2598,2385
65.8,81.4,1,0.25,0.2222222222222222,-15.6,85.3,67.9,5,0.9444444444444444,1.0,17.4,1,151.1,-33.0,145,-27,401828425,2026-02-14,2026,2350,139
64.0,68.5,3,0.4166666666666667,0.21428571428571427,-4.5,78.4,78.0,2,0.6153846153846154,0.23076923076923078,0.4,1,142.4,-4.900000000000006,147,-9,401829418,2026-02-14,2026,322,2329
77.6,68.1,4,1.0,0.625,9.5,81.1,72.2,5,0.9333333333333333,0.5555555555555556,8.9,1,158.7,0.6000000000000085,130,18,401827682,2026-02-14,2026,66,2305
80.4,77.7,2,0.8461538461538461,0.2727272727272727,2.7,77.6,70.3,4,0.9,0.5,7.3,1,158.0,-4.599999999999994,162,-4,401804929,2026-02-14,2026,338,2534
71.1,68.8,3,0.6,0.4444444444444444,2.3,72.8,74.5,1,0.5714285714285714,0.3,-1.7,1,143.89999999999998,4.0,149,-9,401804928,2026-02-14,2026,55,166
71.4,70.6,1,0.6,0.1875,0.8,86.5,91.5,1,0.36363636363636365,0.13333333333333333,-5.0,1,157.9,5.800000000000011,119,7,401807742,2026-02-14,2026,294,2454
89.6,77.6,5,1.0,1.0,12.0,79.3,80.7,2,0.625,0.3333333333333333,-1.4,1,168.89999999999998,13.400000000000006,164,16,401814565,2026-02-14,2026,193,195
73.7,70.2,4,0.9333333333333333,0.4444444444444444,3.5,77.9,72.7,3,0.875,0.75,5.2,1,151.60000000000002,-1.7000000000000028,135,-21,401825513,2026-02-14,2026,2294,2509
66.7,76.3,1,0.75,0.07692307692307693,-9.6,70.4,78.8,2,0.5,0.3333333333333333,-8.4,1,137.10000000000002,-1.2000000000000028,174,-8,401808929,2026-02-14,2026,2916,2447
75.5,75.9,1,0.6363636363636364,0.42857142857142855,-0.4,69.8,77.9,0,0.5384615384615384,0.23076923076923078,-8.1,1,145.3,7.700000000000003,168,30,401808482,2026-02-14,2026,70,304
76.2,65.8,3,0.7333333333333333,0.4,10.4,65.9,68.7,1,0.8333333333333334,0.15789473684210525,-2.8,1,142.10000000000002,13.200000000000003,132,26,401823052,2026-02-14,2026,47,2379
78.9,62.8,5,0.9375,0.875,16.1,71.8,84.7,0,0.5625,0.125,-12.9,1,150.7,29.000000000000014,142,14,401827681,2026-02-14,2026,248,2306
66.2,71.7,1,0.6,0.13333333333333333,-5.5,79.6,79.2,4,0.5555555555555556,0.375,0.4,1,145.8,-5.8999999999999915,121,1,401808913,2026-02-14,2026,2277,2443
73.5,68.9,4,0.8571428571428571,0.8181818181818182,4.6,73.7,69.4,4,0.8,0.5625,4.3,1,147.2,0.29999999999999716,136,4,401812066,2026-02-14,2026,350,2275
72.1,69.5,4,0.6666666666666666,0.5384615384615384,2.6,79.4,71.8,4,0.8333333333333334,0.8,7.6,1,151.5,-5.000000000000014,151,-1,401812621,2026-02-14,2026,108,43
72.7,78.1,1,0.6,0.23076923076923078,-5.4,66.6,70.1,2,0.75,0.23076923076923078,-3.5,0,139.3,-1.8999999999999915,141,1,401812065,2026-02-14,2026,2448,2261
78.7,75.5,4,0.8125,0.5,3.2,72.6,81.2,1,0.6875,0.375,-8.6,1,151.3,11.800000000000011,136,10,401808237,2026-02-14,2026,2633,99
85.4,78.6,4,0.7333333333333333,0.7,6.8,77.3,72.7,4,0.8125,0.75,4.6,1,162.7,2.200000000000017,153,-1,401820741,2026-02-14,2026,152,2390
77.2,68.3,2,0.875,0.875,8.9,68.4,76.8,1,0.5333333333333333,0.2,-8.4,1,145.60000000000002,17.299999999999997,117,19,401825515,2026-02-14,2026,158,77
84.8,71.6,5,0.9375,1.0,13.2,76.9,70.6,4,0.875,0.375,6.3,1,161.7,6.8999999999999915,142,30,401825514,2026-02-14,2026,130,26
75.5,80.0,3,0.5714285714285714,0.25,-4.5,79.7,78.1,3,0.75,0.5714285714285714,1.6,1,155.2,-6.1000000000000085,188,10,401809371,2026-02-14,2026,2430,2747
75.4,81.6,3,0.875,0.42857142857142855,-6.2,63.0,66.5,2,0.8125,0.25,-3.5,1,138.4,-2.6999999999999886,141,-7,401827684,2026-02-14,2026,2116,277
72.3,68.4,5,0.875,0.18181818181818182,3.9,67.7,82.3,1,0.23076923076923078,0.07692307692307693,-14.6,1,140.0,18.499999999999986,179,11,401808674,2026-02-14,2026,326,2433
82.0,78.1,4,0.8666666666666667,0.7777777777777778,3.9,85.0,80.7,2,0.8,0.5555555555555556,4.3,1,167.0,-0.3999999999999915,151,13,401808238,2026-02-14,2026,238,245
65.3,70.4,1,0.1111111111111111,0.16666666666666666,-5.1,70.3,71.9,3,0.5,0.2857142857142857,-1.6,1,135.6,-3.5,156,-8,401806490,2026-02-14,2026,88,2635
62.2,64.1,2,0.6,0.1875,-1.9,67.3,72.1,2,0.5454545454545454,0.16666666666666666,-4.8,1,129.5,2.9000000000000057,125,-11,401812408,2026-02-14,2026,284,2681
77.8,68.6,5,0.6363636363636364,0.5,9.2,77.1,66.4,5,1.0,0.7272727272727273,10.7,1,154.89999999999998,-1.4999999999999858,123,-9,401808972,2026-02-14,2026,292,2617
77.6,82.6,1,0.5714285714285714,0.4,-5.0,71.4,75.5,2,0.625,0.6666666666666666,-4.1,1,149.0,-0.9000000000000057,131,5,401820746,2026-02-14,2026,154,24
73.3,73.4,1,0.7272727272727273,0.46153846153846156,-0.1,74.7,77.7,1,0.6,0.13333333333333333,-3.0,1,148.0,2.8999999999999915,151,-5,401805197,2026-02-14,2026,250,253
75.9,76.1,3,0.625,0.46153846153846156,-0.2,71.9,68.4,4,0.6923076923076923,0.46153846153846156,3.5,1,147.8,-3.6999999999999886,134,-12,401806487,2026-02-14,2026,2815,2546
77.4,78.5,2,0.5,0.3125,-1.1,71.4,67.0,3,0.9166666666666666,0.3,4.4,1,148.8,-5.5,149,7,401823754,2026-02-14,2026,2529,2612
79.7,81.9,2,0.75,0.2222222222222222,-2.2,79.6,78.3,3,0.875,0.375,1.3,1,159.3,-3.5,157,1,401820744,2026-02-14,2026,183,2567
67.9,61.9,4,0.6923076923076923,0.6153846153846154,6.0,67.7,59.0,3,0.9166666666666666,0.5714285714285714,8.7,1,135.60000000000002,-2.6999999999999957,157,-5,401806489,2026-02-14,2026,2565,2630
84.2,77.9,3,0.8666666666666667,0.4444444444444444,6.3,79.3,66.0,3,0.8666666666666667,0.7777777777777778,13.3,1,163.5,-7.0,163,21,401825512,2026-02-14,2026,275,127
71.0,75.0,1,0.6666666666666666,0.4,-4.0,78.5,71.7,5,0.875,0.5555555555555556,6.8,1,149.5,-10.799999999999997,145,-11,401828428,2026-02-14,2026,257,2670
86.2,87.9,2,0.6923076923076923,0.16666666666666666,-1.7,83.3,71.3,5,0.8,0.7777777777777778,12.0,1,169.5,-13.700000000000003,148,-10,401822943,2026-02-14,2026,2507,2599
76.1,70.3,4,0.6428571428571429,0.2727272727272727,5.8,75.3,77.0,1,0.75,0.21428571428571427,-1.7,1,151.39999999999998,7.5,115,-1,401823948,2026-02-14,2026,2427,2506
78.2,80.8,1,0.7,0.14285714285714285,-2.6,76.5,73.1,4,0.7777777777777778,0.26666666666666666,3.4,1,154.7,-6.0,169,-5,401827032,2026-02-14,2026,2504,2582
63.1,76.3,0,0.38461538461538464,0.09090909090909091,-13.2,73.1,68.7,2,0.7058823529411765,0.42857142857142855,4.4,1,136.2,-17.599999999999987,173,-15,401823802,2026-02-14,2026,23,2253
76.0,81.8,2,0.8125,0.375,-5.8,76.4,80.6,3,0.7058823529411765,0.42857142857142855,-4.2,1,152.4,-1.6000000000000085,187,-3,401827683,2026-02-14,2026,197,2628
67.2,69.8,1,0.5,0.13333333333333333,-2.6,63.2,69.2,2,0.5,0.2,-6.0,1,130.4,3.4000000000000057,135,3,401808943,2026-02-14,2026,2466,2545
79.5,76.7,5,0.75,0.5,2.8,73.1,64.5,4,0.8181818181818182,0.6666666666666666,8.6,1,152.6,-5.799999999999997,142,12,401808536,2026-02-14,2026,2458,2502
81.6,81.0,4,0.5333333333333333,0.5384615384615384,0.6,81.8,73.7,4,0.8461538461538461,0.6923076923076923,8.1,1,163.39999999999998,-7.5,149,-17,401818420,2026-02-14,2026,155,2449
82.9,80.4,4,0.9375,0.5,2.5,65.4,75.7,1,0.4375,0.2222222222222222,-10.3,1,148.3,12.799999999999997,144,14,401820742,2026-02-14,2026,153,221
72.1,74.6,2,0.7,0.07692307692307693,-2.5,74.2,65.8,4,0.8181818181818182,0.5,8.4,1,146.3,-10.900000000000006,148,-22,401812156,2026-02-14,2026,160,2378
65.7,77.9,1,0.3,0.0,-12.2,68.2,69.0,3,0.5454545454545454,0.3333333333333333,-0.8,1,133.9,-11.400000000000006,120,-10,401813417,2026-02-14,2026,2520,116
74.0,72.5,3,0.8181818181818182,0.3333333333333333,1.5,79.8,74.9,4,0.8181818181818182,0.5714285714285714,4.9,1,153.8,-3.3999999999999915,180,8,401806488,2026-02-14,2026,2413,2634
73.3,80.2,0,0.6428571428571429,0.2,-6.9,70.4,79.7,1,0.5,0.4,-9.3,1,143.7,2.3999999999999915,168,-12,401808235,2026-02-14,2026,145,344
73.8,66.9,4,0.7272727272727273,0.6428571428571429,6.9,74.4,72.0,3,0.7692307692307693,0.5384615384615384,2.4,1,148.2,4.499999999999986,136,-12,401813429,2026-02-14,2026,2561,2514
64.3,78.8,0,0.4375,0.125,-14.5,72.4,85.8,2,0.5,0.3333333333333333,-13.4,1,136.7,-1.1000000000000085,155,11,401825516,2026-02-14,2026,2483,213
77.2,73.3,3,0.5555555555555556,0.15384615384615385,3.9,68.4,67.1,3,0.7,0.3076923076923077,1.3,1,145.60000000000002,2.5999999999999943,161,3,401827104,2026-02-14,2026,2640,2755
75.0,76.9,2,0.45454545454545453,0.2,-1.9,71.4,70.6,0,0.5454545454545454,0.2,0.8,1,146.4,-2.700000000000017,133,23,401808670,2026-02-14,2026,295,2247
81.6,80.9,2,0.6,0.36363636363636365,0.7,79.6,83.3,1,0.6666666666666666,0.2857142857142857,-3.7,1,161.2,4.3999999999999915,170,10,401823946,2026-02-14,2026,2515,2127
75.5,79.4,2,0.6,0.07142857142857142,-3.9,66.6,72.7,2,0.6,0.15384615384615385,-6.1,1,142.1,2.200000000000003,134,42,401814564,2026-02-14,2026,2117,2459
65.6,64.7,3,0.6666666666666666,0.14285714285714285,0.9,71.7,71.0,4,0.7,0.5,0.7,1,137.3,0.19999999999998863,120,-6,401812328,2026-02-14,2026,161,2115
83.4,72.3,5,0.9230769230769231,0.3076923076923077,11.1,73.4,79.7,2,0.6153846153846154,0.3333333333333333,-6.3,1,156.8,17.400000000000006,141,17,401807744,2026-02-14,2026,2110,2698
62.6,71.1,0,0.5454545454545454,0.14285714285714285,-8.5,65.9,68.3,2,0.6923076923076923,0.4166666666666667,-2.4,1,128.5,-6.100000000000001,132,-6,401813368,2026-02-14,2026,2099,314
69.8,64.8,3,0.6153846153846154,0.6153846153846154,5.0,65.2,73.0,2,0.6363636363636364,0.07142857142857142,-7.8,1,135.0,12.799999999999997,153,27,401812155,2026-02-14,2026,261,2803
77.4,75.2,2,0.5,0.45454545454545453,2.2,71.4,74.3,0,0.4166666666666667,0.2222222222222222,-2.9,1,148.8,5.099999999999994,155,-3,401818562,2026-02-14,2026,159,225
72.1,69.5,4,0.6666666666666666,0.5384615384615384,2.6,71.4,74.3,0,0.4166666666666667,0.2222222222222222,-2.9,1,143.5,5.499999999999986,109,3,401812620,2026-02-14,2026,108,225
72.5,72.5,2,0.6428571428571429,0.5454545454545454,0.0,80.0,78.8,2,0.6153846153846154,0.4166666666666667,1.2,1,152.5,-1.2000000000000028,150,10,401814566,2026-02-14,2026,189,2649
78.6,77.3,3,0.5833333333333334,0.2857142857142857,1.3,72.9,77.6,2,0.4166666666666667,0.21428571428571427,-4.7,1,151.5,5.999999999999986,151,13,401824373,2026-02-14,2026,104,2083
73.7,83.4,0,0.6428571428571429,0.18181818181818182,-9.7,72.4,84.3,0,0.625,0.1111111111111111,-11.9,1,146.10000000000002,2.1999999999999886,163,15,401820743,2026-02-14,2026,87,59
80.7,77.0,4,0.6666666666666666,0.5555555555555556,3.7,77.9,80.4,2,0.6153846153846154,0.36363636363636365,-2.5,1,158.60000000000002,6.200000000000003,169,-3,401823829,2026-02-14,2026,68,2439
63.9,73.2,1,0.38461538461538464,0.0,-9.3,68.4,67.9,1,0.5454545454545454,0.14285714285714285,0.5,1,132.3,-9.800000000000004,151,-3,401812154,2026-02-14,2026,2066,399
74.3,78.3,2,0.625,0.375,-4.0,82.5,73.4,4,0.875,0.5,9.1,0,156.8,-13.099999999999994,153,-11,401817250,2026-02-14,2026,239,97
63.5,71.2,2,0.5,0.16666666666666666,-7.7,79.5,78.9,3,0.8666666666666667,0.5,0.6,1,143.0,-8.299999999999997,143,-7,401814562,2026-02-14,2026,2050,2309
85.3,83.8,1,0.8666666666666667,0.5555555555555556,1.5,69.8,78.4,2,0.7222222222222222,0.14285714285714285,-8.6,1,155.1,10.100000000000009,176,4,401827680,2026-02-14,2026,252,38
83.3,73.5,5,1.0,0.5384615384615384,9.8,80.8,80.8,4,0.75,0.15384615384615385,0.0,1,164.1,9.799999999999997,160,20,401807739,2026-02-14,2026,2046,91
80.6,75.7,3,0.75,0.5,4.9,71.7,68.6,4,0.8333333333333334,0.6153846153846154,3.1,1,152.3,1.799999999999983,180,-4,401808672,2026-02-14,2026,2032,6
86.0,69.8,4,1.0,0.8888888888888888,16.2,78.1,70.3,3,0.9333333333333333,0.4444444444444444,7.8,1,164.1,8.400000000000006,153,-3,401827679,2026-02-14,2026,12,2641
72.5,72.4,3,0.7692307692307693,0.23076923076923078,0.1,69.3,59.7,5,0.7857142857142857,0.5384615384615384,9.6,1,141.8,-9.5,127,11,401808669,2026-02-14,2026,256,2026
70.9,71.1,0,0.7142857142857143,0.25,-0.2,69.5,77.7,2,0.4,0.36363636363636365,-8.2,1,140.4,8.000000000000014,138,12,401826823,2026-02-14,2026,44,349
68.7,73.5,2,0.6,0.1111111111111111,-4.8,79.0,66.9,5,0.7272727272727273,0.38461538461538464,12.1,1,147.7,-16.89999999999999,112,2,401827122,2026-02-14,2026,2016,2065
70.0,74.1,1,0.5714285714285714,0.17647058823529413,-4.1,76.2,72.4,5,0.75,0.3125,3.8,1,146.2,-7.8999999999999915,140,18,401827166,2026-02-14,2026,2011,2029
72.8,70.8,3,0.75,0.3333333333333333,2.0,63.7,78.4,0,0.1,0.0,-14.7,1,136.5,16.700000000000003,137,7,401827206,2026-02-14,2026,2010,2400
81.3,70.6,4,0.8666666666666667,0.6666666666666666,10.7,80.7,79.4,3,0.7142857142857143,0.45454545454545453,1.3,1,162.0,9.400000000000006,191,7,401814563,2026-02-14,2026,2006,113
70.9,72.4,2,0.6,0.2222222222222222,-1.5,59.2,85.7,0,0.2,0.0,-26.5,1,130.10000000000002,25.0,156,30,401820570,2026-02-14,2026,278,2005
68.2,72.9,1,0.6153846153846154,0.2727272727272727,-4.7,71.7,76.6,1,0.6666666666666666,0.3333333333333333,-4.9,1,139.9,0.19999999999998863,132,14,401805196,2026-02-14,2026,2000,2627
72.0,75.2,1,0.5,0.2857142857142857,-3.2,79.0,76.6,2,0.7,0.14285714285714285,2.4,1,151.0,-5.6000000000000085,157,-5,401809368,2026-02-14,2026,236,2717
70.7,71.2,2,0.7272727272727273,0.3333333333333333,-0.5,67.0,70.0,4,0.4444444444444444,0.11764705882352941,-3.0,1,137.7,2.5,144,18,401812346,2026-02-14,2026,2330,2130
64.0,71.5,0,0.47058823529411764,0.14285714285714285,-7.5,74.5,79.4,2,0.8333333333333334,0.2857142857142857,-4.9,1,138.5,-2.5999999999999943,161,-11,401820739,2026-02-14,2026,103,25
78.0,71.8,4,0.75,0.5,6.2,74.6,62.2,5,0.8571428571428571,0.6666666666666666,12.4,1,152.6,-6.199999999999989,164,-4,401820173,2026-02-14,2026,2142,2426
77.0,85.4,1,0.6666666666666666,0.3333333333333333,-8.4,78.9,82.9,1,0.7058823529411765,0.7142857142857143,-4.0,1,155.9,-4.400000000000006,172,16,401808239,2026-02-14,2026,201,61
76.7,60.7,4,0.9285714285714286,0.9,16.0,71.8,63.0,4,0.8666666666666667,0.7,8.8,1,148.5,7.200000000000003,121,13,401820740,2026-02-14,2026,150,228
64.7,85.5,1,0.23076923076923078,0.0,-20.8,86.1,71.7,5,0.9444444444444444,0.6666666666666666,14.4,1,150.8,-35.19999999999999,199,-25,401823947,2026-02-14,2026,2241,2272
66.4,83.6,0,0.38461538461538464,0.07692307692307693,-17.2,73.2,69.2,2,0.7333333333333333,0.45454545454545453,4.0,1,139.60000000000002,-21.19999999999999,162,-18,401809372,2026-02-14,2026,2678,231
70.4,70.6,3,0.6153846153846154,0.5454545454545454,-0.2,65.8,68.4,3,0.5882352941176471,0.375,-2.6,1,136.2,2.40000000000002,136,-4,401828427,2026-02-14,2026,227,2230
73.6,74.1,2,0.8125,0.4444444444444444,-0.5,74.6,79.4,3,0.5625,0.25,-4.8,1,148.2,4.300000000000011,161,-23,401820745,2026-02-14,2026,259,52
74.0,78.6,2,0.6428571428571429,0.2,-4.6,69.2,70.8,3,0.8571428571428571,0.2,-1.6,1,143.2,-3.0,141,13,401804930,2026-02-14,2026,2229,2348
74.3,76.1,3,0.5714285714285714,0.25,-1.8,76.0,80.5,2,0.5833333333333334,0.14285714285714285,-4.5,1,150.3,2.700000000000003,154,2,401807743,2026-02-14,2026,526,56
89.0,71.2,4,0.8666666666666667,0.5555555555555556,17.8,78.0,74.2,4,0.7777777777777778,0.5,3.8,1,167.0,14.0,175,9,401808234,2026-02-14,2026,57,96
77.3,81.1,2,0.375,0.25,-3.8,71.0,69.1,1,0.7,0.16666666666666666,1.9,1,148.3,-5.700000000000003,140,20,401828667,2026-02-14,2026,2296,50
81.6,79.1,2,0.9,0.4666666666666667,2.5,73.6,78.6,1,0.5714285714285714,0.4166666666666667,-5.0,1,155.2,7.5,159,-3,401812068,2026-02-14,2026,2729,2210
76.5,74.0,3,0.5555555555555556,0.1875,2.5,78.7,79.4,3,0.6428571428571429,0.3333333333333333,-0.7,1,155.2,3.200000000000003,150,18,401808465,2026-02-14,2026,331,2692
